id;tweetid;guid;link;author;title;description;pubdate;source;favorite_count;retweet_count;lang;quoted_text;tweet_type;in_reply_to_screen_name;in_reply_to_user_id;in_reply_to_status_id;retweeted_screen_name;retweeted_user_id;retweeted_status_id;user_id;profile_image_url;user_statuses_count;user_friends_count;user_followers_count;user_created_at;user_bio;user_location;user_verified
284;1583266465117278208;https://twitter.com/ineffableSH/statuses/1583266465117278208;https://twitter.com/ineffableSH/statuses/1583266465117278208;ineffableSH;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:18:35;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;1078733418374955008;https://pbs.twimg.com/profile_images/1409751520040525825/G_P8v-at_normal.jpg;650369;2731;1356;2018-12-28 14:24:23;"𝓪𝓶𝓸𝓻𝓻𝓮𝓽𝓮𝓻𝓮𝓸 👑♥️ 



FANGIRL OF #EXO & #SEVENTEEN

















| 세훈 & 민규 🧚🏼‍♀️ |




이민호 addicted since 2009.";OT9+13;
285;1583266458087264257;https://twitter.com/BubukR4ngin4n6/statuses/1583266458087264257;https://twitter.com/BubukR4ngin4n6/statuses/1583266458087264257;BubukR4ngin4n6;RT @BosPurwa: Ari sia Toto @kartarahardja jadi jelema teh belegug pisan! Kalakuan ngerakeun urang Sunda. Kokolot Begog sia mah! Si Borokok,…;"Ari sia Toto @kartarahardja jadi jelema teh belegug pisan! Kalakuan ngerakeun urang Sunda. Kokolot Begog sia mah! Si Borokok, Bolokotondo, Pekok!

itu di Philadelphia, Kensington Ave, bukan masalah resesi tapi masalah kecanduan narkoba! tuh gw kasih terjemahnya klo kagak ngarti! https://t.co/idqZsxqITm";2022-10-20 21:18:33;Twitter for Android;0;257;in;;retweet;;0;0;BosPurwa;1068371293290946561;1583022876315512832;1162918114591293447;https://pbs.twimg.com/profile_images/1433796772166471680/KKp4xJJ9_normal.jpg;3592;133;32;2019-08-17 22:44:48;;;
286;1583266455189336065;https://twitter.com/AdityaWilliam/statuses/1583266455189336065;https://twitter.com/AdityaWilliam/statuses/1583266455189336065;AdityaWilliam;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:18:33;Twitter for iPhone;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;99426639;https://pbs.twimg.com/profile_images/1131604995596382208/m9ri3Dif_normal.jpg;34999;159;200;2009-12-25 23:39:53;Dulcius Ex Asperis;;
287;1583266434972798976;https://twitter.com/kuropros/statuses/1583266434972798976;https://twitter.com/kuropros/statuses/1583266434972798976;kuropros;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:18:28;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;1313429072;https://pbs.twimg.com/profile_images/1407202989316599811/A5PXS9Q5_normal.jpg;17046;592;556;2013-03-29 07:15:20;PILOT MECHA;In Your Freakin' Head;
288;1583266403242496001;https://twitter.com/pyanyoe/statuses/1583266403242496001;https://twitter.com/pyanyoe/statuses/1583266403242496001;pyanyoe;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:18:20;Twitter for iPhone;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;576170021;https://pbs.twimg.com/profile_images/1524181489453133824/GdS-OBhf_normal.jpg;14540;1074;2084;2012-05-10 07:56:15;kamu seperti jelly;Indonesia;
289;1583266380605845506;https://twitter.com/Tetaring/statuses/1583266380605845506;https://twitter.com/Tetaring/statuses/1583266380605845506;Tetaring;"RT @tanganbelang_tb: 1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu mengunt…";"1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu menguntungkan. Apalagi untuk mereka yg mempunyai mindset dan perilaku sebagai ternak 😎";2022-10-20 21:18:15;Twitter for Android;0;362;in;;retweet;;0;0;tanganbelang_tb;3004551331;1582920741367910400;1007435509935661056;https://pbs.twimg.com/profile_images/1557014023132315649/mE6dUXtN_normal.jpg;11850;189;22;2018-06-14 21:31:57;invisible;Jakarta Capital Region, Indone;
290;1583266322271461376;https://twitter.com/Nisa_oktaviana/statuses/1583266322271461376;https://twitter.com/Nisa_oktaviana/statuses/1583266322271461376;Nisa_oktaviana;RT @kartarahardja: Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia. Tidak ada yang men…;Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia. Tidak ada yang menggoreng situasi buruk ini untuk kepentingan politik, karena sebagian bangsa yang beradab mereka menganut fatsun politik yang berkeadaban. Beda dengan Kadrun. https://t.co/AbCrDPQJ9c;2022-10-20 21:18:01;Twitter for Android;0;670;in;;retweet;;0;0;kartarahardja;867654511028031488;1582869693144014848;1358457194;https://pbs.twimg.com/profile_images/1573794421136449536/3RYBz5R4_normal.jpg;2393;160;89;2013-04-16 23:24:04;Magister Ilmu Kesehatan Masyarakat 2021;Jakarta;
291;1583266248095592453;https://twitter.com/pundottt/statuses/1583266248095592453;https://twitter.com/pundottt/statuses/1583266248095592453;pundottt;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:17:43;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;330143224;https://pbs.twimg.com/profile_images/1575001144119566338/ooOWCE3s_normal.jpg;145168;914;720;2011-07-06 01:03:36;Pencinta Rindu. jika kamu sudah membuat nyaman, maka siap siap di jatuhi Rindu kapan pun dan di mana pun. Sebab rindu tak mengenal waktu;;
292;1583266227526303744;https://twitter.com/Haikalkalo/statuses/1583266227526303744;https://twitter.com/Haikalkalo/statuses/1583266227526303744;Haikalkalo;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:17:38;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;622782701;https://pbs.twimg.com/profile_images/1559731165388767232/Ufs_Qjxa_normal.jpg;17186;169;425;2012-06-30 08:39:19;when supply is low, demand is at its absolute highest.;Manchester, England;
293;1583266049335566336;https://twitter.com/abdulmuthi_klp/statuses/1583266049335566336;https://twitter.com/abdulmuthi_klp/statuses/1583266049335566336;abdulmuthi_klp;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:16:56;Twitter Web App;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;360555827;https://pbs.twimg.com/profile_images/1553007211005485057/wk0PIuoU_normal.jpg;37123;2781;1359;2011-08-23 07:55:07;simple;;
294;1583266031560462336;https://twitter.com/M_Farraz/statuses/1583266031560462336;https://twitter.com/M_Farraz/statuses/1583266031560462336;M_Farraz;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:16:52;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;231341980;https://pbs.twimg.com/profile_images/1500506004848799745/HpgI6nyP_normal.jpg;12947;349;253;2010-12-28 02:15:42;Jangan pernah berkata kalau kita berbesar hati, jika kita masih belum bisa memaklumi kekurangan orang lain|Farmasi Unisba;Lampung|Liverpool;
295;1583266012694478849;https://twitter.com/dryfoodcat/statuses/1583266012694478849;https://twitter.com/dryfoodcat/statuses/1583266012694478849;dryfoodcat;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:16:47;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;938043695202312193;https://pbs.twimg.com/profile_images/1548504334056701954/9wZvO9k8_normal.jpg;880;525;241;2017-12-05 08:53:39;Shopee 3.3;Atlantis;
296;1583265873422274560;https://twitter.com/moodamoodyy/statuses/1583265873422274560;https://twitter.com/moodamoodyy/statuses/1583265873422274560;moodamoodyy;"RT @BigAlphaID: Masih takut tahun 2023 resesi?

Kita udah pernah mengalaminya. 

Di Q2-Q3 2020 Indonesia itu resmi resesi. Ekonomi minus 5,…";"Masih takut tahun 2023 resesi?

Kita udah pernah mengalaminya. 

Di Q2-Q3 2020 Indonesia itu resmi resesi. Ekonomi minus 5,32% di Q2 2020, dan minus 3,49 di Q3 2020

Terasa di kalian?";2022-10-20 21:16:14;Twitter for Android;0;2664;in;;retweet;;0;0;BigAlphaID;958566590768926721;1581145924914491392;1357986416311955458;https://pbs.twimg.com/profile_images/1479253599284699136/9AxlQnXs_normal.jpg;2429;161;13;2021-02-06 04:36:21;sering dipanggil  'mas';;
297;1583265854476537857;https://twitter.com/keuangannews_id/statuses/1583265854476537857;https://twitter.com/keuangannews_id/statuses/1583265854476537857;keuangannews_id;Ancaman Resesi Kian Nyata, Bagaimana Nasib Lapangan Kerja Indonesia? https://t.co/QSlRln0HFv;Ancaman Resesi Kian Nyata, Bagaimana Nasib Lapangan Kerja Indonesia? https://t.co/QSlRln0HFv;2022-10-20 21:16:10;WordPress.com;7;2;in;;original;;0;0;;0;0;1226436091617505281;https://pbs.twimg.com/profile_images/1226436191215505408/du40qrKr_normal.jpg;52548;51123;62093;2020-02-09 04:22:21;Akun Resmi Keuangan News Menyajikan Berita Investigasi Keuangan dan Politik.;;
298;1583265835291844608;https://twitter.com/whatsuprony/statuses/1583265835291844608;https://twitter.com/whatsuprony/statuses/1583265835291844608;whatsuprony;RT @_mardial_: Reaksi ku saat membaca isu resesi ekonomi dunia https://t.co/3v0Btstgv9;Reaksi ku saat membaca isu resesi ekonomi dunia https://t.co/3v0Btstgv9;2022-10-20 21:16:05;Twitter for Android;0;12;in;;retweet;;0;0;_mardial_;95369720;1583206087620055040;999084212;https://pbs.twimg.com/profile_images/1581665067916894210/tbryfNpU_normal.jpg;35006;266;309;2012-12-09 06:14:21;Pemuda yang sedang farming dan menaikkan level;Mataram, Indonesia;
299;1583265817835507712;https://twitter.com/xblowsx/statuses/1583265817835507712;https://twitter.com/xblowsx/statuses/1583265817835507712;xblowsx;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:16:01;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;1013077422541901829;https://pbs.twimg.com/profile_images/1524918994335334400/5I9TBgob_normal.jpg;37818;405;206;2018-06-30 11:10:54;;ประเทศจีน;
300;1583265812416065536;https://twitter.com/fafaacoml/statuses/1583265812416065536;https://twitter.com/fafaacoml/statuses/1583265812416065536;fafaacoml;RT @ygtwef: @lhadirlp @IchaVarma terlalu nakut nakutin akan resesi, padahal selama ekonomi terus berputar tingkat resesi bisa diminimalisir…;@lhadirlp @IchaVarma terlalu nakut nakutin akan resesi, padahal selama ekonomi terus berputar tingkat resesi bisa diminimalisir dan juga dia nakutinnya kek resesi dan lu bakalan jatuh sejatuh-jatuhnya. padahal di tahun 2020 kita resesi loh jatohnya, tapi hasilnya? kita masih bisa survive;2022-10-20 21:15:59;Twitter for Android;0;97;in;;retweet;;0;0;ygtwef;569949777;1582932993249013760;854257272318443520;https://pbs.twimg.com/profile_images/1492283896754438145/IyAYnNX9_normal.jpg;3364;176;81;2017-04-18 04:56:19;"jkt48 FANS.
akuntansi'20";Indonesia;
301;1583265806431182848;https://twitter.com/M_Farraz/statuses/1583265806431182848;https://twitter.com/M_Farraz/statuses/1583265806431182848;M_Farraz;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:15:58;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;231341980;https://pbs.twimg.com/profile_images/1500506004848799745/HpgI6nyP_normal.jpg;12947;349;253;2010-12-28 02:15:42;Jangan pernah berkata kalau kita berbesar hati, jika kita masih belum bisa memaklumi kekurangan orang lain|Farmasi Unisba;Lampung|Liverpool;
302;1583265679587028994;https://twitter.com/velveutbae/statuses/1583265679587028994;https://twitter.com/velveutbae/statuses/1583265679587028994;velveutbae;RT @ygtwef: @lhadirlp @IchaVarma terlalu nakut nakutin akan resesi, padahal selama ekonomi terus berputar tingkat resesi bisa diminimalisir…;@lhadirlp @IchaVarma terlalu nakut nakutin akan resesi, padahal selama ekonomi terus berputar tingkat resesi bisa diminimalisir dan juga dia nakutinnya kek resesi dan lu bakalan jatuh sejatuh-jatuhnya. padahal di tahun 2020 kita resesi loh jatohnya, tapi hasilnya? kita masih bisa survive;2022-10-20 21:15:28;Twitter for Android;0;97;in;;retweet;;0;0;ygtwef;569949777;1582932993249013760;1292736497582354432;https://pbs.twimg.com/profile_images/1573012051705806848/yqw2X16Y_normal.jpg;42411;960;703;2020-08-10 04:16:27;✨Bjh  ksg  ssw psy  kyr✨;;
303;1583265667960418305;https://twitter.com/iamlitttt/statuses/1583265667960418305;https://twitter.com/iamlitttt/statuses/1583265667960418305;iamlitttt;RT @1989_Capito: @kartarahardja Itu Avenue yg dijuluki kota zombie, bukan krna resesi karena mayoritas pengguna heroin yg berlebihan, jgn h…;@kartarahardja Itu Avenue yg dijuluki kota zombie, bukan krna resesi karena mayoritas pengguna heroin yg berlebihan, jgn hoax kmu sy tau kamu dapat video dri mana;2022-10-20 21:15:25;Twitter for Android;0;21;in;;retweet;;0;0;1989_Capito;928190184054652928;1583004806297554946;1266294871238696962;https://pbs.twimg.com/profile_images/1539195053024825345/B54i-WaL_normal.jpg;35884;2559;2764;2020-05-29 05:06:51;"♡ @JAYBUMAOM ♡ 16 y/o
why don't you believe me?
https://t.co/FSfUlUmXcT";unknown;
304;1583265611664494593;https://twitter.com/velveutbae/statuses/1583265611664494593;https://twitter.com/velveutbae/statuses/1583265611664494593;velveutbae;RT @ogiolio: @grmpyme @ecommurz @IchaVarma @raymondchins bener, akhirnya malah banyak yang nahan uang karena takut miskin padahal salah sat…;@grmpyme @ecommurz @IchaVarma @raymondchins bener, akhirnya malah banyak yang nahan uang karena takut miskin padahal salah satu cara supaya resesi ngga terlalu parah perputaran uang harus terus jalan terutama di umkm, padahal kita tau resesi parah bisa diliat tahun 2020 itu ekonomi bisa dibilang mati;2022-10-20 21:15:12;Twitter for Android;0;17;in;;retweet;;0;0;ogiolio;216293412;1583014976352288768;1292736497582354432;https://pbs.twimg.com/profile_images/1573012051705806848/yqw2X16Y_normal.jpg;42411;960;703;2020-08-10 04:16:27;✨Bjh  ksg  ssw psy  kyr✨;;
305;1583265523894456322;https://twitter.com/young93k/statuses/1583265523894456322;https://twitter.com/young93k/statuses/1583265523894456322;young93k;RT @Jopy44: @madHink Jangan invest ke yang non real, karna kalo tiba2 resesi terjadi rush uangnya gak bisa balik. Syukur2 modal utuhnya bal…;@madHink Jangan invest ke yang non real, karna kalo tiba2 resesi terjadi rush uangnya gak bisa balik. Syukur2 modal utuhnya balik 😄;2022-10-20 21:14:51;Twitter for iPhone;0;2;in;;retweet;;0;0;Jopy44;1561885208;1583104604598075394;1287734694;https://pbs.twimg.com/profile_images/1484933857892003843/oBMlF4uN_normal.jpg;38007;922;1114;2013-03-22 00:43:04;𝚜𝚝𝚒𝚕𝚕, 𝚘𝚗𝚕𝚢, 𝚢𝚘𝚞 #day6 #therose 𝟐𝟒/𝟕 ♡;firelights;
306;1583265515094831105;https://twitter.com/Makanituenakwoy/statuses/1583265515094831105;https://twitter.com/Makanituenakwoy/statuses/1583265515094831105;Makanituenakwoy;@giginpraginanto Percayalah..resiko resesi kaan berkurang kalau monas di revitalisasi;@giginpraginanto Percayalah..resiko resesi kaan berkurang kalau monas di revitalisasi;2022-10-20 21:14:49;Twitter for Android;0;0;in;;reply;giginpraginanto;296177546;1583076383290724352;;0;0;1411312574545633281;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;16545;132;143;2021-07-03 09:15:27;Apa ajalah yang penting asik;;
307;1583265508618833920;https://twitter.com/iamlitttt/statuses/1583265508618833920;https://twitter.com/iamlitttt/statuses/1583265508618833920;iamlitttt;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:14:47;Twitter for Android;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;1266294871238696962;https://pbs.twimg.com/profile_images/1539195053024825345/B54i-WaL_normal.jpg;35884;2559;2764;2020-05-29 05:06:51;"♡ @JAYBUMAOM ♡ 16 y/o
why don't you believe me?
https://t.co/FSfUlUmXcT";unknown;
308;1583265470618095616;https://twitter.com/Adorikun/statuses/1583265470618095616;https://twitter.com/Adorikun/statuses/1583265470618095616;Adorikun;"RT @mascepp: Percakapan saya sama bini tentang resesi, beberapa hari yang lalu.

💁🏻‍♀️ Kalau resesi gimana ya?
🙎🏻‍♂️ Ya gitu
💁🏻‍♀️ Kita mes…";"Percakapan saya sama bini tentang resesi, beberapa hari yang lalu.

💁🏻‍♀️ Kalau resesi gimana ya?
🙎🏻‍♂️ Ya gitu
💁🏻‍♀️ Kita mesti ngapain?
🙎🏻‍♂️ Lanjutin hidup
💁🏻‍♀️ Emang apa yg bakal terjadi kalau resesi sih?
🙎🏻‍♂️ Kan udah pernah
💁🏻‍♀️ Kapan?
🙎🏻‍♂️ Ga sadar ya? Mirip lah, palingan ga kita sadari juga";2022-10-20 21:14:38;Twitter for iPhone;0;293;in;;retweet;;0;0;mascepp;88237073;1582902372182806528;84300750;https://pbs.twimg.com/profile_images/1296378288349171712/9AqfE7r7_normal.jpg;18915;641;299;2009-10-22 07:16:41;(D)eco.diver•Traveller;Indonesia;
309;1583265421574123520;https://twitter.com/Adorikun/statuses/1583265421574123520;https://twitter.com/Adorikun/statuses/1583265421574123520;Adorikun;"RT @NdrewsTjan: Indonesia itu indikator resesi dan inflasi tingginya dri harga warteg dan gorengan om. 

Selama makan nasi + telur + ayam +…";"Indonesia itu indikator resesi dan inflasi tingginya dri harga warteg dan gorengan om. 

Selama makan nasi + telur + ayam + orek + mie goreng + es teh masih 15.000-17.000. Berarti masih2 aman saja. 

Selama gorengan blm 10000 dapat 2-3 berarti masih aman terjaga https://t.co/Op8mDdcXLn";2022-10-20 21:14:26;Twitter for iPhone;0;34;in;;quote;;0;0;NdrewsTjan;1176673445263765504;1582579039986135040;84300750;https://pbs.twimg.com/profile_images/1296378288349171712/9AqfE7r7_normal.jpg;18915;641;299;2009-10-22 07:16:41;(D)eco.diver•Traveller;Indonesia;
310;1583265395233869825;https://twitter.com/_morsenova/statuses/1583265395233869825;https://twitter.com/_morsenova/statuses/1583265395233869825;_morsenova;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 21:14:20;Twitter for iPhone;0;3029;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;455776763;https://pbs.twimg.com/profile_images/1537121287507587073/57zjzRBt_normal.jpg;13554;993;4073;2012-01-05 09:12:33;Selena & Endymion.;Mechatopia;
311;1583265373516070912;https://twitter.com/Makanituenakwoy/statuses/1583265373516070912;https://twitter.com/Makanituenakwoy/statuses/1583265373516070912;Makanituenakwoy;RT @giginpraginanto: Rupiah jeblok, resesi ekonomi dunia di depan mata, biaya hidup bakal naik, utang menggunung. Kok kalian malah sibuk de…;Rupiah jeblok, resesi ekonomi dunia di depan mata, biaya hidup bakal naik, utang menggunung. Kok kalian malah sibuk dengan proyek pencitraan. https://t.co/VLIPoxH6XC;2022-10-20 21:14:15;Twitter for Android;0;82;in;;retweet;;0;0;giginpraginanto;296177546;1583076383290724352;1411312574545633281;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;16545;132;143;2021-07-03 09:15:27;Apa ajalah yang penting asik;;
312;1583265344797388800;https://twitter.com/txtshiva/statuses/1583265344797388800;https://twitter.com/txtshiva/statuses/1583265344797388800;txtshiva;Dahlah, resolusi 2023 semoga resesi nggak terjadi. Apabila terjadi, semoga kita semua bisa melalui 🙏;Dahlah, resolusi 2023 semoga resesi nggak terjadi. Apabila terjadi, semoga kita semua bisa melalui 🙏;2022-10-20 21:14:08;Twitter for Android;0;0;in;;original;;0;0;;0;0;115838984;https://pbs.twimg.com/profile_images/1331522680655290368/VBOD67ST_normal.jpg;10616;413;557;2010-02-19 23:13:32;a woman who makes your parents being grateful that they don't know about me;Dunia yang bising;
313;1583265174173405184;https://twitter.com/BuayaKayangan/statuses/1583265174173405184;https://twitter.com/BuayaKayangan/statuses/1583265174173405184;BuayaKayangan;RT @txtdrimedia: startegi menghadapi resesi: https://t.co/i8cOuKpW3S;startegi menghadapi resesi: https://t.co/i8cOuKpW3S;2022-10-20 21:13:27;Twitter for Android;0;6;in;;retweet;;0;0;txtdrimedia;1300484934449000448;1583264806852648961;1569874655011573762;https://pbs.twimg.com/profile_images/1579646798419099649/QEkuSaak_normal.jpg;98;30;3;2022-09-13 22:24:38;akun sambat ygy;patah hati;
314;1583265126798753793;https://twitter.com/ArungMapata4/statuses/1583265126798753793;https://twitter.com/ArungMapata4/statuses/1583265126798753793;ArungMapata4;"@CNNIndonesia @msaid_didu Dollar $ pulang kampung ..Siap2 Indonesia akan di landa gempa dan tsunami krisis &amp; resesi ekonomi";"@CNNIndonesia @msaid_didu Dollar $ pulang kampung ..Siap2 Indonesia akan di landa gempa dan tsunami krisis &amp; resesi ekonomi";2022-10-20 21:13:16;Twitter for Android;0;0;in;;reply;CNNIndonesia;17128975;1582653721577594880;;0;0;1320059752076857344;https://pbs.twimg.com/profile_images/1536326171520282624/6LSTX9RN_normal.jpg;369;2;0;2020-10-24 13:49:37;Allahu Akbar;;
315;1583265125825277955;https://twitter.com/ravenohclaw/statuses/1583265125825277955;https://twitter.com/ravenohclaw/statuses/1583265125825277955;ravenohclaw;"RT @mascepp: Percakapan saya sama bini tentang resesi, beberapa hari yang lalu.

💁🏻‍♀️ Kalau resesi gimana ya?
🙎🏻‍♂️ Ya gitu
💁🏻‍♀️ Kita mes…";"Percakapan saya sama bini tentang resesi, beberapa hari yang lalu.

💁🏻‍♀️ Kalau resesi gimana ya?
🙎🏻‍♂️ Ya gitu
💁🏻‍♀️ Kita mesti ngapain?
🙎🏻‍♂️ Lanjutin hidup
💁🏻‍♀️ Emang apa yg bakal terjadi kalau resesi sih?
🙎🏻‍♂️ Kan udah pernah
💁🏻‍♀️ Kapan?
🙎🏻‍♂️ Ga sadar ya? Mirip lah, palingan ga kita sadari juga";2022-10-20 21:13:16;Twitter for Android;0;293;in;;retweet;;0;0;mascepp;88237073;1582902372182806528;76251176;https://pbs.twimg.com/profile_images/1529664448830398464/3swC2xpQ_normal.jpg;59278;478;750;2009-09-22 00:36:03;"istri, ibu dari satu anak yang sudah menanti di surga, santri dan anak ragil,
punya sampingan jadi psikolog✨";MGL, YK, JBG, SMG;
316;1583265089930469376;https://twitter.com/owlcious/statuses/1583265089930469376;https://twitter.com/owlcious/statuses/1583265089930469376;owlcious;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 21:13:07;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;1059298378373201920;https://pbs.twimg.com/profile_images/1437644865886556160/ZgOrPapq_normal.jpg;50997;557;355;2018-11-04 23:16:28;burnout-;;
