id;tweetid;guid;link;author;title;description;pubdate;source;favorite_count;retweet_count;lang;quoted_text;tweet_type;in_reply_to_screen_name;in_reply_to_user_id;in_reply_to_status_id;retweeted_screen_name;retweeted_user_id;retweeted_status_id;user_id;profile_image_url;user_statuses_count;user_friends_count;user_followers_count;user_created_at;user_bio;user_location;user_verified
234;1593286783269232642;https://twitter.com/detikfinance/statuses/1593286783269232642;https://twitter.com/detikfinance/statuses/1593286783269232642;detikfinance;Menkeu Inggris Jeremy Hunt mewanti-wanti soal resesi. Prediksi ekonomi bisa terkontraksi 1,4% tahun depan. https://t.co/oA73BXnfkx;Menkeu Inggris Jeremy Hunt mewanti-wanti soal resesi. Prediksi ekonomi bisa terkontraksi 1,4% tahun depan. https://t.co/oA73BXnfkx;2022-11-17 11:55:45;Echobox;1;0;in;;original;;0;0;;0;0;135795460;https://pbs.twimg.com/profile_images/1358762977428574212/AJMP0EiH_normal.jpg;325580;16;642638;2010-04-22 03:40:15;"Akun resmi situs informasi ekonomi bisnis & finansial terkini
Contact: promosi@detik.com | redaksi@detikfinance.com";Jakarta, Indonesia;
235;1593286405026828288;https://twitter.com/lovianirn/statuses/1593286405026828288;https://twitter.com/lovianirn/statuses/1593286405026828288;lovianirn;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:54:15;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;178696162;https://pbs.twimg.com/profile_images/1497728680205840387/m3n1T8TX_normal.jpg;3843;595;350;2010-08-15 08:54:49;"User tidak ramah.
__ 15/25
__female__
genre: Fantasy lover";;
236;1593286152471339008;https://twitter.com/ratnamuliareski/statuses/1593286152471339008;https://twitter.com/ratnamuliareski/statuses/1593286152471339008;ratnamuliareski;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:53:15;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;3235637989;https://pbs.twimg.com/profile_images/1593274712423297025/WVKlC6IR_normal.jpg;306;734;324;2015-06-03 21:59:11;"ya. it's me. = A person with a very big heart.
|•kadang serius, kadang tidak -_- tergantung MOOD•|

Find me on ig : @ratnamuliareski";Enrekang, Indonesia;
237;1593284920423501825;https://twitter.com/Rattlekraph/statuses/1593284920423501825;https://twitter.com/Rattlekraph/statuses/1593284920423501825;Rattlekraph;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:48:21;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1162277383753236480;https://pbs.twimg.com/profile_images/1587827446069743622/xEGSlwSD_normal.jpg;22971;3143;3666;2019-08-16 04:18:27;__;unlabeled acc;
238;1593284734251323392;https://twitter.com/yoqasetiawan/statuses/1593284734251323392;https://twitter.com/yoqasetiawan/statuses/1593284734251323392;yoqasetiawan;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:47:37;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;3197077668;https://pbs.twimg.com/profile_images/1592840326259298306/q6QttP1d_normal.jpg;25315;979;1013;2015-05-16 04:48:27;der kaffee ist mein freund;Darwin, Northern Territory;
239;1593284350761922561;https://twitter.com/KompasTV/statuses/1593284350761922561;https://twitter.com/KompasTV/statuses/1593284350761922561;KompasTV;Inggris Umumkan Resesi Ekonomi, akan Naikkan Pajak dan Potong Anggaran Layanan Publik https://t.co/yY22njuTMU https://t.co/MsOdyxwJ97;Inggris Umumkan Resesi Ekonomi, akan Naikkan Pajak dan Potong Anggaran Layanan Publik https://t.co/yY22njuTMU https://t.co/MsOdyxwJ97;2022-11-17 11:46:05;dlvr.it;3;0;in;;original;;0;0;;0;0;71436318;https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg;640823;543;4707116;2009-09-03 22:56:13;Akun resmi stasiun televisi berita Independen Terpercaya. FB: https://t.co/1r2RSJN5mh IG: https://t.co/7pIJrY4CnS YT: https://t.co/iHmi6jhGqS;Indonesia;1
240;1593284015553118208;https://twitter.com/SIAmaalia/statuses/1593284015553118208;https://twitter.com/SIAmaalia/statuses/1593284015553118208;SIAmaalia;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:44:45;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;762598027;https://pbs.twimg.com/profile_images/1519610447275511808/afVdwWiv_normal.jpg;9553;236;187;2012-08-16 20:05:59;"Don't believe with my profile picture cause I'm still single, lol. 

• Que Sera, Sera •";Sidoarjo, Indonesia;
241;1593283302760206336;https://twitter.com/redrubbyyy___/statuses/1593283302760206336;https://twitter.com/redrubbyyy___/statuses/1593283302760206336;redrubbyyy___;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:41:55;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1318043914855616512;https://pbs.twimg.com/profile_images/1585266755273781250/4NNpy74x_normal.jpg;23783;133;257;2020-10-19 00:19:11;"she/her 97L (25yo) | writing, cooking, cat lover, coffee addict, nocturnal | INFJ-A | | Stay — @Stray_Kids • ____ | part of @anthologybnh | wp; @/ShaviraRubby";di kandang kebo __:_;
242;1593283245893771265;https://twitter.com/megakrwn/statuses/1593283245893771265;https://twitter.com/megakrwn/statuses/1593283245893771265;megakrwn;RT @ikramarki: penyebab utama resesi di tahun 2023 adalah karena duit masyarakat habis buat beli tiket konser.;penyebab utama resesi di tahun 2023 adalah karena duit masyarakat habis buat beli tiket konser.;2022-11-17 11:41:42;Twitter for Android;0;47;in;;retweet;;0;0;ikramarki;26541119;1592835664193933313;294981548;https://pbs.twimg.com/profile_images/1449378139977572358/VBxKJxcz_normal.jpg;33308;227;583;2011-05-08 00:28:19;;;
243;1593282991836450816;https://twitter.com/saputrakim99/statuses/1593282991836450816;https://twitter.com/saputrakim99/statuses/1593282991836450816;saputrakim99;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:40:41;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;2810116929;https://pbs.twimg.com/profile_images/1590141693965148161/kKkYNK9k_normal.jpg;192327;1369;7049;2014-10-06 08:23:25;"Accounting'18 
currently studying accounting but please don't ever ask me how it feels to manage big amounts of money without having it.... __
__ ___ __^^";Indonesia;
244;1593282986748702720;https://twitter.com/andikadinyoo/statuses/1593282986748702720;https://twitter.com/andikadinyoo/statuses/1593282986748702720;andikadinyoo;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:40:40;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;476585565;https://pbs.twimg.com/profile_images/1086711824437792768/HBmx1M_o_normal.jpg;5153;511;307;2012-01-28 03:47:58;gak suka block aja bodo ga kenal ini;bekasi;
245;1593281805519495169;https://twitter.com/sfrdnsa/statuses/1593281805519495169;https://twitter.com/sfrdnsa/statuses/1593281805519495169;sfrdnsa;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:35:58;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1054021645;https://pbs.twimg.com/profile_images/1436919501841305609/AAbSOqkM_normal.jpg;81411;877;963;2013-01-01 21:37:05;;Indonesia;
246;1593281553580244992;https://twitter.com/BEMUNAIR_ID/statuses/1593281553580244992;https://twitter.com/BEMUNAIR_ID/statuses/1593281553580244992;BEMUNAIR_ID;"[TRIVxBEM UNAIR]

Halo Mahasiswa UNAIR____

TRIVxBEMUNAIR akan mengadakan Talk Show &amp; Pengenalan TRIV secara online dengan tema *Resesi dan Masa Depan Cryptocurrency* yang akan diadakan pada 

__Save the date__
___ 19th of November 2022
__ 10.00 WIB https://t.co/X2sTSsU9V6";"[TRIVxBEM UNAIR]

Halo Mahasiswa UNAIR____

TRIVxBEMUNAIR akan mengadakan Talk Show &amp; Pengenalan TRIV secara online dengan tema *Resesi dan Masa Depan Cryptocurrency* yang akan diadakan pada 

__Save the date__
___ 19th of November 2022
__ 10.00 WIB https://t.co/X2sTSsU9V6";2022-11-17 11:34:58;Twitter for iPhone;0;0;in;;original;;0;0;;0;0;1935640674;https://pbs.twimg.com/profile_images/1003205341964746752/wyqhXlbH_normal.jpg;12401;133;9959;2013-10-04 18:33:26;Badan Eksekutif Mahasiswa Universitas Airlangga Ruang Bicara : info@bem.unair.ac.id;Surabaya;
247;1593281355919806469;https://twitter.com/moondeday/statuses/1593281355919806469;https://twitter.com/moondeday/statuses/1593281355919806469;moondeday;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:34:11;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1147901274735534080;https://pbs.twimg.com/profile_images/1304256559221010433/lcOQRAFk_normal.jpg;84517;808;559;2019-07-07 12:12:45;__fa/pa, svt - day6 eaJ safe place.;;
248;1593281282519146497;https://twitter.com/schizoidepitaf/statuses/1593281282519146497;https://twitter.com/schizoidepitaf/statuses/1593281282519146497;schizoidepitaf;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:33:54;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;2907857096;https://pbs.twimg.com/profile_images/1260357721762574336/gzQOQU_m_normal.jpg;20468;60;44;2014-11-23 02:00:08;Left Side Ataxia. 21st Century Schizoid Man.;True Man's World;
249;1593281237505843200;https://twitter.com/lesyeuxdenoona/statuses/1593281237505843200;https://twitter.com/lesyeuxdenoona/statuses/1593281237505843200;lesyeuxdenoona;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:33:43;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;2186476490;https://pbs.twimg.com/profile_images/1592403391321239552/BhW_zvyV_normal.jpg;25072;256;37;2013-11-10 09:27:50;Trying to embrace the flaws. Live simply, love happily. XOXO;;
250;1593280920391671808;https://twitter.com/rosethology/statuses/1593280920391671808;https://twitter.com/rosethology/statuses/1593280920391671808;rosethology;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:32:27;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1436933509021532162;https://pbs.twimg.com/profile_images/1543291478486953984/cEkzDRq-_normal.jpg;41344;3877;491;2021-09-12 02:04:21;I dream of painting and then I paint my dream.;__osé & __irlgroup enthusiast;
251;1593280584025268224;https://twitter.com/noviay29/statuses/1593280584025268224;https://twitter.com/noviay29/statuses/1593280584025268224;noviay29;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:31:07;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1233976267457695744;https://pbs.twimg.com/profile_images/1487248206488813568/dt2AFjEd_normal.jpg;2660;245;91;2020-02-29 23:44:12;anak tunggal kaya raya _____;Semarang, Jawa Tengah;
252;1593280352918769664;https://twitter.com/KangMasTaeil/statuses/1593280352918769664;https://twitter.com/KangMasTaeil/statuses/1593280352918769664;KangMasTaeil;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:30:12;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;971660807485366272;https://pbs.twimg.com/profile_images/1542287314981773312/7yys9ldY_normal.jpg;17844;552;492;2018-03-08 03:16:03;(Insert Here);;
253;1593280175088599040;https://twitter.com/aninditaanggara/statuses/1593280175088599040;https://twitter.com/aninditaanggara/statuses/1593280175088599040;aninditaanggara;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:29:30;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1191386377667018752;https://pbs.twimg.com/profile_images/1581247922695335937/mSxarEGC_normal.jpg;111;134;4;2019-11-04 11:07:15;yeye;;
254;1593279905802104832;https://twitter.com/SyahputrieRmdhn/statuses/1593279905802104832;https://twitter.com/SyahputrieRmdhn/statuses/1593279905802104832;SyahputrieRmdhn;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:28:25;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;567968928;https://pbs.twimg.com/profile_images/1523727038674513920/TGVhCbKY_normal.jpg;45306;336;1802;2012-05-01 01:28:14;"Social Welfare University of Indonesia 2016  | Bhastravana (MPK-OSIS SMAN 43)  |
IG : _ptrmdhn";Republik Indonesia;
255;1593279503840661504;https://twitter.com/abahjenggot_/statuses/1593279503840661504;https://twitter.com/abahjenggot_/statuses/1593279503840661504;abahjenggot_;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:26:50;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1060942740479832065;https://pbs.twimg.com/profile_images/1556117474399072257/VYznYCTg_normal.jpg;51187;1577;152;2018-11-09 12:10:35;Mau jadi Dosen & Mahasiswa S3 yang rajin nulis jurnal Sinta & Scopus, Buku / Book Chapter, Kolom Media, sering diundang jadi pembicara dan jago researchnya.;Newcastle Upon Tyne, England;
256;1593279045705269248;https://twitter.com/bandifains4230/statuses/1593279045705269248;https://twitter.com/bandifains4230/statuses/1593279045705269248;bandifains4230;"BLT BBM Berperan Penting Mencegah Inflasi dan Resesi.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran
#CerdasPakaiBBM
#BijakPakaiBBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan https://t.co/YHJXfZfOco";"BLT BBM Berperan Penting Mencegah Inflasi dan Resesi.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran
#CerdasPakaiBBM
#BijakPakaiBBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan https://t.co/YHJXfZfOco";2022-11-17 11:25:00;Twitter for Android;0;0;in;;original;;0;0;;0;0;2504987521;https://pbs.twimg.com/profile_images/523317016220815360/D5Xd2zal_normal.jpeg;547;83;82;2014-05-18 12:57:07;La gente que no hace boludeses es la que nunca hara nada interesante. wpp: 2291451405;Jambi, Indonesia;
257;1593279002289967104;https://twitter.com/pinkeujoha/statuses/1593279002289967104;https://twitter.com/pinkeujoha/statuses/1593279002289967104;pinkeujoha;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:24:50;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1077376463626690561;https://pbs.twimg.com/profile_images/1592469488292667392/YOrkTcYg_normal.jpg;59303;278;281;2018-12-24 20:32:20;Random__ || Stay~ “You make Stray Kids STAY”;;
258;1593278662433861632;https://twitter.com/mahasiswamlg/statuses/1593278662433861632;https://twitter.com/mahasiswamlg/statuses/1593278662433861632;mahasiswamlg;jam jam tulisan resesi kewoco resepsi.;jam jam tulisan resesi kewoco resepsi.;2022-11-17 11:23:29;Twitter for Android;1;0;in;;original;;0;0;;0;0;632893275;https://pbs.twimg.com/profile_images/1589079830309412864/7dYvOy6r_normal.jpg;286157;68128;110381;2012-07-11 07:23:54;Mahasiswa SETENGAH Malang | _ Malang nasib _ Malang kota | Panggil SAYANG biar karib | mhsmlg@ymail.com | 752A3CA0 | 085649545692 | IG mahasiswamalang;Malang Indonesia;
259;1593278507693789184;https://twitter.com/soIidarex/statuses/1593278507693789184;https://twitter.com/soIidarex/statuses/1593278507693789184;soIidarex;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:22:52;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1405133023729709066;https://pbs.twimg.com/profile_images/1592148546421391360/njkUdelk_normal.jpg;7486;48;19;2021-06-16 08:00:17;kiss me hard before you go;Broken eng.;
260;1593278129707286530;https://twitter.com/Aliasliem2/statuses/1593278129707286530;https://twitter.com/Aliasliem2/statuses/1593278129707286530;Aliasliem2;RT @Mentimoen: Milyaran dollar lenyap begitu saja ketika FTX - perusahaan crypto - bangkrut. Warga yg tabungan hari tua dalam FTX nangis da…;"Milyaran dollar lenyap begitu saja ketika FTX - perusahaan crypto - bangkrut. Warga yg tabungan hari tua dalam FTX nangis dah.

Semua itu pertanda buruk bagi datangnya resesi Amerika 2023. Ekonomi Amerika dibangun terlalu banyak diatas asset2 tidak jelas.
https://t.co/LDUCSnY2s6";2022-11-17 11:21:22;Twitter Web App;0;19;in;;retweet;;0;0;Mentimoen;736384867181547520;1593247581424844802;849599670447857664;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;28114;265;192;2017-04-05 08:28:41;;;
261;1593278040746110976;https://twitter.com/UjungJabung/statuses/1593278040746110976;https://twitter.com/UjungJabung/statuses/1593278040746110976;UjungJabung;Permintaan Home Appliances Tak Terpengaruh Resesi, Beko Garap Pasar Di 16 Provinsi https://t.co/cXOGqXDqLZ;Permintaan Home Appliances Tak Terpengaruh Resesi, Beko Garap Pasar Di 16 Provinsi https://t.co/cXOGqXDqLZ;2022-11-17 11:21:01;SMAP Lite;0;0;in;;original;;0;0;;0;0;1582251340129964032;https://pbs.twimg.com/profile_images/1582252582595985408/ZZlrBpSG_normal.jpg;95;5;0;2022-10-18 02:07:50;https://t.co/5uF31xaQG6 - Mengulas Informasi Hingga ke Ujung Dunia.;;
262;1593277926740754432;https://twitter.com/harapanrakyat_/statuses/1593277926740754432;https://twitter.com/harapanrakyat_/statuses/1593277926740754432;harapanrakyat_;Subsidi BLT Pekerja Terdampak Resesi di Jabar, RK: Anggarannya Sudah Dialokasikan https://t.co/dd7OF2wXyE;Subsidi BLT Pekerja Terdampak Resesi di Jabar, RK: Anggarannya Sudah Dialokasikan https://t.co/dd7OF2wXyE;2022-11-17 11:20:34;dlvr.it;0;0;in;;original;;0;0;;0;0;239873274;https://pbs.twimg.com/profile_images/1451314119768899585/zkNUR0r-_normal.jpg;72549;1388;2317;2011-01-18 11:41:35;Portal Berita/Perusahaan Media;Kota Banjar, Jawa Barat;
263;1593277920713519104;https://twitter.com/nctfangirl98/statuses/1593277920713519104;https://twitter.com/nctfangirl98/statuses/1593277920713519104;nctfangirl98;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:20:32;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1385133582075658243;https://pbs.twimg.com/profile_images/1537804634559225857/jXp_ZKUs_normal.jpg;70835;157;20;2021-04-22 03:29:32;"Hi, ini adalah akun baca AU ||
bxb shipper || __";Tangerang, Indonesia;
264;1593277094972502017;https://twitter.com/134Sisi/statuses/1593277094972502017;https://twitter.com/134Sisi/statuses/1593277094972502017;134Sisi;"referensi untuk masuk ke pasar domestik Amerika. (Yang ketiga) adalah Kebijakan ""Heavy Chemical Industry"" (HCI) Sayangnya kebijakan ini terhambat oleh sejumlah kesulitan eksternal yaitu krisis minyak dan resesi perekonomian dunia. Di dalam negeri terjadi lonjakan inflasi dan";"referensi untuk masuk ke pasar domestik Amerika. (Yang ketiga) adalah Kebijakan ""Heavy Chemical Industry"" (HCI) Sayangnya kebijakan ini terhambat oleh sejumlah kesulitan eksternal yaitu krisis minyak dan resesi perekonomian dunia. Di dalam negeri terjadi lonjakan inflasi dan";2022-11-17 11:17:15;Twitter Web App;0;0;in;;reply;134Sisi;1576861103057154048;1593277093437403136;;0;0;1576861103057154048;https://pbs.twimg.com/profile_images/1576861214780829706/m5u0CLXg_normal.jpg;49;2;1;2022-10-03 05:06:24;;;
265;1593277002068676609;https://twitter.com/R_Komay/statuses/1593277002068676609;https://twitter.com/R_Komay/statuses/1593277002068676609;R_Komay;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 11:16:53;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;202478061;https://pbs.twimg.com/profile_images/2584204888/345207873_normal.jpg;35597;554;104;2010-10-13 23:38:54;Friend in the High Place and Man With a Gentle Breeze;;
